lr:0.01, epoch:41, train_loss:0.0059, val_loss:0.004294, psnr:42.04, ssim:1.00, rmse:0.007918,mae: 0.004294
lr:0.01, epoch:42, train_loss:0.0060, val_loss:0.004362, psnr:42.17, ssim:1.00, rmse:0.007796,mae: 0.004362
lr:0.01, epoch:43, train_loss:0.0055, val_loss:0.003781, psnr:42.71, ssim:1.00, rmse:0.007337,mae: 0.003781
lr:0.01, epoch:44, train_loss:0.0056, val_loss:0.003835, psnr:42.91, ssim:1.00, rmse:0.007157,mae: 0.003835
lr:0.01, epoch:45, train_loss:0.0054, val_loss:0.003591, psnr:43.31, ssim:1.00, rmse:0.006836,mae: 0.003591
lr:0.01, epoch:46, train_loss:0.0059, val_loss:0.003882, psnr:42.99, ssim:1.00, rmse:0.007095,mae: 0.003882
lr:0.01, epoch:47, train_loss:0.0055, val_loss:0.004713, psnr:40.98, ssim:1.00, rmse:0.008976,mae: 0.004713
lr:0.01, epoch:48, train_loss:0.0055, val_loss:0.006071, psnr:40.10, ssim:1.00, rmse:0.009889,mae: 0.006071
lr:0.001, epoch:49, train_loss:0.0046, val_loss:0.003408, psnr:43.68, ssim:1.00, rmse:0.006551,mae: 0.003408
lr:0.001, epoch:50, train_loss:0.0046, val_loss:0.003540, psnr:43.46, ssim:1.00, rmse:0.006719,mae: 0.003540
lr:0.001, epoch:51, train_loss:0.0045, val_loss:0.003398, psnr:43.62, ssim:1.00, rmse:0.006597,mae: 0.003398
lr:0.001, epoch:52, train_loss:0.0045, val_loss:0.003570, psnr:43.24, ssim:1.00, rmse:0.006900,mae: 0.003570
lr:0.001, epoch:53, train_loss:0.0046, val_loss:0.003458, psnr:43.56, ssim:1.00, rmse:0.006649,mae: 0.003458
lr:0.001, epoch:54, train_loss:0.0046, val_loss:0.003433, psnr:43.57, ssim:1.00, rmse:0.006639,mae: 0.003433
lr:0.001, epoch:55, train_loss:0.0045, val_loss:0.003385, psnr:43.68, ssim:1.00, rmse:0.006552,mae: 0.003385
lr:0.001, epoch:56, train_loss:0.0044, val_loss:0.003907, psnr:43.11, ssim:1.00, rmse:0.006997,mae: 0.003907
lr:0.001, epoch:57, train_loss:0.0045, val_loss:0.003548, psnr:43.52, ssim:1.00, rmse:0.006675,mae: 0.003548
lr:0.001, epoch:58, train_loss:0.0044, val_loss:0.003526, psnr:43.38, ssim:1.00, rmse:0.006787,mae: 0.003526
lr:0.001, epoch:59, train_loss:0.0045, val_loss:0.003387, psnr:43.67, ssim:1.00, rmse:0.006562,mae: 0.003387
lr:0.001, epoch:60, train_loss:0.0045, val_loss:0.003387, psnr:43.71, ssim:1.00, rmse:0.006532,mae: 0.003387
lr:0.001, epoch:61, train_loss:0.0044, val_loss:0.003374, psnr:43.76, ssim:1.00, rmse:0.006492,mae: 0.003374
lr:0.001, epoch:62, train_loss:0.0044, val_loss:0.003416, psnr:43.71, ssim:1.00, rmse:0.006537,mae: 0.003416
lr:0.001, epoch:63, train_loss:0.0044, val_loss:0.003410, psnr:43.82, ssim:1.00, rmse:0.006452,mae: 0.003410
lr:0.001, epoch:64, train_loss:0.0045, val_loss:0.003347, psnr:43.81, ssim:1.00, rmse:0.006460,mae: 0.003347
lr:0.001, epoch:65, train_loss:0.0045, val_loss:0.003351, psnr:43.70, ssim:1.00, rmse:0.006542,mae: 0.003351
lr:0.001, epoch:66, train_loss:0.0043, val_loss:0.003449, psnr:43.71, ssim:1.00, rmse:0.006535,mae: 0.003449
lr:0.001, epoch:67, train_loss:0.0044, val_loss:0.003368, psnr:43.77, ssim:1.00, rmse:0.006491,mae: 0.003368
lr:0.001, epoch:68, train_loss:0.0043, val_loss:0.003424, psnr:43.75, ssim:1.00, rmse:0.006502,mae: 0.003424
lr:0.0001, epoch:69, train_loss:0.0043, val_loss:0.003515, psnr:43.63, ssim:1.00, rmse:0.006594,mae: 0.003515
lr:0.0001, epoch:70, train_loss:0.0042, val_loss:0.003308, psnr:43.83, ssim:1.00, rmse:0.006446,mae: 0.003308
lr:0.0001, epoch:71, train_loss:0.0043, val_loss:0.003320, psnr:43.78, ssim:1.00, rmse:0.006480,mae: 0.003320
lr:0.0001, epoch:72, train_loss:0.0043, val_loss:0.003342, psnr:43.77, ssim:1.00, rmse:0.006492,mae: 0.003342
lr:0.0001, epoch:73, train_loss:0.0042, val_loss:0.003511, psnr:43.59, ssim:1.00, rmse:0.006620,mae: 0.003511
lr:0.0001, epoch:74, train_loss:0.0042, val_loss:0.003323, psnr:43.76, ssim:1.00, rmse:0.006495,mae: 0.003323
lr:0.0001, epoch:75, train_loss:0.0043, val_loss:0.003491, psnr:43.66, ssim:1.00, rmse:0.006571,mae: 0.003491
lr:0.0001, epoch:76, train_loss:0.0042, val_loss:0.003370, psnr:43.67, ssim:1.00, rmse:0.006568,mae: 0.003370
lr:0.0001, epoch:77, train_loss:0.0043, val_loss:0.003279, psnr:43.93, ssim:1.00, rmse:0.006372,mae: 0.003279
lr:0.0001, epoch:78, train_loss:0.0042, val_loss:0.003677, psnr:43.30, ssim:1.00, rmse:0.006846,mae: 0.003677
lr:0.0001, epoch:79, train_loss:0.0042, val_loss:0.003403, psnr:43.79, ssim:1.00, rmse:0.006475,mae: 0.003403
lr:0.0001, epoch:80, train_loss:0.0043, val_loss:0.003380, psnr:43.62, ssim:1.00, rmse:0.006601,mae: 0.003380
lr:0.0001, epoch:81, train_loss:0.0043, val_loss:0.003415, psnr:43.74, ssim:1.00, rmse:0.006513,mae: 0.003415
lr:0.0001, epoch:82, train_loss:0.0043, val_loss:0.003352, psnr:43.68, ssim:1.00, rmse:0.006560,mae: 0.003352
lr:0.0001, epoch:83, train_loss:0.0042, val_loss:0.003341, psnr:43.79, ssim:1.00, rmse:0.006472,mae: 0.003341
lr:1e-05, epoch:84, train_loss:0.0042, val_loss:0.003393, psnr:43.74, ssim:1.00, rmse:0.006513,mae: 0.003393
lr:1e-05, epoch:85, train_loss:0.0043, val_loss:0.003294, psnr:43.84, ssim:1.00, rmse:0.006434,mae: 0.003294
lr:1e-05, epoch:86, train_loss:0.0043, val_loss:0.003332, psnr:43.85, ssim:1.00, rmse:0.006427,mae: 0.003332
lr:1e-05, epoch:87, train_loss:0.0042, val_loss:0.003475, psnr:43.55, ssim:1.00, rmse:0.006659,mae: 0.003475
lr:1e-05, epoch:88, train_loss:0.0042, val_loss:0.003298, psnr:43.89, ssim:1.00, rmse:0.006398,mae: 0.003298
lr:1e-05, epoch:89, train_loss:0.0043, val_loss:0.003307, psnr:43.79, ssim:1.00, rmse:0.006477,mae: 0.003307
lr:1e-05, epoch:90, train_loss:0.0042, val_loss:0.003374, psnr:43.77, ssim:1.00, rmse:0.006489,mae: 0.003374
lr:1e-05, epoch:91, train_loss:0.0042, val_loss:0.003419, psnr:43.71, ssim:1.00, rmse:0.006535,mae: 0.003419
lr:1e-05, epoch:92, train_loss:0.0043, val_loss:0.003375, psnr:43.70, ssim:1.00, rmse:0.006544,mae: 0.003375
lr:1e-05, epoch:93, train_loss:0.0042, val_loss:0.003458, psnr:43.67, ssim:1.00, rmse:0.006561,mae: 0.003458
lr:1e-05, epoch:94, train_loss:0.0043, val_loss:0.003290, psnr:43.91, ssim:1.00, rmse:0.006381,mae: 0.003290
lr:1e-05, epoch:95, train_loss:0.0042, val_loss:0.003296, psnr:43.86, ssim:1.00, rmse:0.006425,mae: 0.003296
lr:1e-05, epoch:96, train_loss:0.0043, val_loss:0.003354, psnr:43.78, ssim:1.00, rmse:0.006482,mae: 0.003354
lr:1e-05, epoch:97, train_loss:0.0043, val_loss:0.003497, psnr:43.65, ssim:1.00, rmse:0.006579,mae: 0.003497
lr:1e-05, epoch:98, train_loss:0.0042, val_loss:0.003337, psnr:43.79, ssim:1.00, rmse:0.006475,mae: 0.003337
lr:1e-05, epoch:99, train_loss:0.0043, val_loss:0.003343, psnr:43.88, ssim:1.00, rmse:0.006403,mae: 0.003343
